Year,Student_ID,Gender,State,Assignment,Midterm1,Midterm2,Quiz,Total CourseWorkmarks,Final Marks,Total Marks,Grade
2016,7785,Male,Sarawak,20,9,8,4,41,35,76,B
2016,7786,Male,Perlis,14,7,7,2,30,39,69,B
2012,7787,Female,Pahang,15,3,10,1,29,32,61,B
2018,7788,Female,Perlis,14,9,10,5,38,34,72,B
2014,7789,Female,Negeri Sembilan,13,5,4,4,26,34,60,B
2018,7790,Male,Selangor,15,8,3,5,31,27,58,C
2014,7791,Female,Pahang,21,6,10,1,38,37,75,B
2019,7792,Male,Selangor,15,4,3,3,25,26,51,C
2018,7793,Female,Perak,14,8,6,5,33,23,56,C
2019,7794,Male,Johor,19,3,5,2,29,29,58,C
2018,7795,Female,Pahang,21,5,5,5,36,25,61,B
2018,7796,Female,Perak,20,8,10,5,43,40,83,A
2014,7797,Male,Sabah,21,10,9,3,43,35,78,B
2016,7798,Male,Pahang,14,3,4,4,25,36,61,B
2017,7799,Male,Pahang,15,10,10,3,38,23,61,B
2015,7800,Female,Selangor,20,4,10,5,39,38,77,B
2018,7801,Female,Perak,21,4,8,3,36,32,68,B
2012,7802,Male,Kedah,21,9,7,1,38,29,67,B
2017,7803,Female,Kedah,14,6,7,1,28,22,50,C
2015,7804,Male,Penang,14,6,7,1,28,28,56,C
2015,7805,Male,Sabah,20,8,6,2,36,26,62,B
2019,7806,Male,Pahang,17,3,6,1,27,35,62,B
2017,7807,Male,Johor,13,4,8,2,27,37,64,B
2015,7808,Male,Pahang,13,7,6,5,31,36,67,B
2015,7809,Female,Kelantan,18,5,3,5,31,26,57,C
2018,7810,Female,Pahang,16,4,6,4,30,29,59,C
2019,7811,Female,Negeri Sembilan,17,4,10,3,34,25,59,C
2014,7812,Male,Pahang,16,10,6,3,35,32,67,B
2014,7813,Male,Kedah,20,7,10,4,41,29,70,B
2013,7814,Male,Selangor,21,10,9,1,41,35,76,B
2016,7815,Male,Sarawak,18,3,6,5,32,40,72,B
2019,7816,Male,Johor,15,6,6,1,28,27,55,C
2015,7817,Female,Sabah,14,8,5,2,29,33,62,B
2017,7818,Female,Negeri Sembilan,19,4,5,3,31,22,53,C
2017,7819,Male,Selangor,21,5,3,3,32,30,62,B
2013,7820,Male,Perak,16,4,9,3,32,31,63,B
2015,7821,Female,Malacca,18,10,7,1,36,32,68,B
2018,7822,Male,Kedah,18,3,9,5,35,32,67,B
2019,7823,Male,Perak,18,8,3,2,31,33,64,B
2016,7824,Female,Terengganu,21,9,9,1,40,30,70,B
2019,7825,Female,Negeri Sembilan,13,9,9,4,35,33,68,B
2016,7826,Female,Malacca,17,10,5,1,33,35,68,B
2014,7827,Female,Penang,18,8,6,3,35,26,61,B
2018,7828,Male,Perak,19,7,4,3,33,24,57,C
2016,7829,Female,Johor,21,5,7,2,35,32,67,B
2018,7830,Female,Selangor,13,5,4,5,27,33,60,B
2017,7831,Female,Johor,14,10,9,1,34,29,63,B
2012,7832,Female,Negeri Sembilan,16,6,6,1,29,38,67,B
2019,7833,Male,Malacca,15,10,6,4,35,35,70,B
2017,7834,Female,Terengganu,19,8,3,4,34,34,68,B
2012,7835,Female,Perlis,18,3,3,1,25,32,57,C
2013,7836,Male,Sabah,20,9,5,4,38,33,71,B
2019,7837,Male,Penang,20,6,4,3,33,23,56,C
2017,7838,Female,Pahang,16,8,6,5,35,37,72,B
2014,7839,Male,Negeri Sembilan,17,10,9,5,41,33,74,B
2017,7840,Female,Pahang,21,5,10,1,37,33,70,B
2013,7841,Male,Pahang,18,8,3,3,32,40,72,B
2019,7842,Female,Terengganu,20,9,7,5,41,33,74,B
2013,7843,Female,Perak,13,10,8,1,32,35,67,B
2013,7844,Male,Kedah,15,8,6,4,33,31,64,B
2019,7845,Female,Terengganu,20,8,9,4,41,24,65,B
2012,7846,Female,Sabah,14,10,7,4,35,37,72,B
2016,7847,Male,Perak,20,8,3,3,34,39,73,B
2014,7848,Female,Penang,21,8,3,3,35,37,72,B
2018,7849,Female,Perlis,14,8,8,4,34,24,58,C
2015,7850,Female,Pahang,21,3,9,1,34,24,58,C
2018,7851,Female,Sabah,15,8,6,2,31,24,55,C
2013,7852,Male,Pahang,15,8,7,5,35,34,69,B
2012,7853,Female,Negeri Sembilan,15,6,7,3,31,25,56,C
2016,7854,Female,Kedah,19,9,7,1,36,32,68,B
2017,7855,Female,Johor,15,9,8,2,34,28,62,B
2018,7856,Male,Sabah,17,7,9,1,34,26,60,B
2014,7857,Male,Malacca,15,5,6,1,27,28,55,C
2014,7858,Male,Johor,21,6,4,4,35,39,74,B
2014,7859,Female,Kedah,19,7,6,2,34,24,58,C
2019,7860,Female,Sarawak,20,8,9,4,41,23,64,B
2012,7861,Female,Selangor,19,6,9,3,37,40,77,B
2019,7862,Female,Malacca,21,5,5,2,33,26,59,C
2015,7863,Male,Perak,19,7,9,1,36,39,75,B
2013,7864,Male,Johor,19,6,10,5,40,32,72,B
2014,7865,Female,Sabah,20,9,10,4,43,36,79,A
2016,7866,Female,Kelantan,16,6,4,3,29,40,69,B
2016,7867,Female,Selangor,14,8,5,2,29,29,58,C
2015,7868,Male,Perlis,18,5,9,2,34,28,62,B
2015,7869,Female,Perak,20,9,10,1,40,25,65,B
2019,7870,Female,Kelantan,17,6,4,4,31,25,56,C
2018,7871,Male,Terengganu,15,4,8,5,32,32,64,B
2019,7872,Male,Sabah,19,9,5,5,38,36,74,B
2012,7873,Female,Kedah,19,9,5,5,38,35,73,B
2018,7874,Female,Selangor,14,9,6,2,31,24,55,C
2016,7875,Female,Negeri Sembilan,13,9,9,2,33,25,58,C
2019,7876,Female,Perak,13,3,4,4,24,32,56,C
2012,7877,Female,Perak,18,9,3,4,34,38,72,B
2016,7878,Male,Selangor,14,8,9,4,35,22,57,C
2014,7879,Male,Selangor,15,10,5,3,33,27,60,B
2018,7880,Female,Negeri Sembilan,19,4,8,5,36,26,62,B
2017,7881,Male,Terengganu,19,9,10,3,41,23,64,B
2014,7882,Female,Johor,18,6,3,5,32,32,64,B
2012,7883,Male,Perlis,13,10,3,5,31,37,68,B
2015,7884,Female,Negeri Sembilan,19,5,8,2,34,37,71,B
2013,7885,Female,Perak,19,3,8,2,32,30,62,B
2017,7886,Female,Terengganu,21,4,7,4,36,24,60,B
2012,7887,Male,Negeri Sembilan,17,3,5,1,26,39,65,B
2014,7888,Female,Perlis,17,6,4,1,28,26,54,C
2016,7889,Female,Malacca,20,3,5,3,31,32,63,B
2017,7890,Female,Kedah,19,7,9,2,37,39,76,B
2012,7891,Female,Kelantan,15,8,7,5,35,26,61,B
2017,7892,Female,Sabah,19,5,4,2,30,31,61,B
2017,7893,Male,Perak,15,4,3,5,27,40,67,B
2013,7894,Female,Perlis,18,10,9,2,39,35,74,B
2015,7895,Female,Pahang,16,7,8,5,36,39,75,B
2019,7896,Male,Perak,19,5,8,5,37,34,71,B
2015,7897,Female,Terengganu,19,9,6,2,36,39,75,B
2014,7898,Male,Selangor,14,5,6,3,28,35,63,B
2017,7899,Female,Terengganu,20,9,7,2,38,35,73,B
2012,7900,Male,Perak,17,3,8,3,31,40,71,B
2019,7901,Male,Negeri Sembilan,15,10,9,4,38,30,68,B
2015,7902,Male,Kedah,17,3,8,3,31,38,69,B
2017,7903,Male,Pahang,19,8,7,4,38,39,77,B
2017,7904,Male,Kedah,15,5,9,2,31,33,64,B
2012,7905,Female,Terengganu,16,9,7,1,33,34,67,B
2014,7906,Female,Selangor,19,7,5,4,35,36,71,B
2012,7907,Male,Sarawak,15,4,7,3,29,26,55,C
2013,7908,Female,Malacca,19,8,10,1,38,28,66,B
2014,7909,Male,Malacca,21,7,8,3,39,27,66,B
2013,7910,Female,Selangor,14,6,3,1,24,32,56,C
2013,7911,Male,Malacca,13,9,7,4,33,22,55,C
2018,7912,Male,Kedah,20,6,7,2,35,37,72,B
2013,7913,Female,Perlis,13,10,3,5,31,26,57,C
2015,7914,Female,Perlis,14,9,9,3,35,30,65,B
2019,7915,Female,Kelantan,14,8,5,4,31,28,59,C
2018,7916,Male,Johor,16,6,4,1,27,30,57,C
2017,7917,Female,Kelantan,16,10,4,3,33,29,62,B
2018,7918,Female,Perak,13,4,3,2,22,30,52,C
2014,7919,Female,Johor,15,9,9,5,38,40,78,B
2012,7920,Female,Kedah,20,8,6,5,39,35,74,B
2014,7921,Female,Terengganu,13,9,5,3,30,36,66,B
2016,7922,Male,Selangor,17,8,4,1,30,34,64,B
2019,7923,Female,Johor,19,6,9,3,37,32,69,B
2012,7924,Female,Terengganu,21,10,9,1,41,30,71,B
2012,7925,Male,Perlis,13,6,9,5,33,38,71,B
2012,7926,Female,Perlis,21,5,4,2,32,38,70,B
2019,7927,Female,Negeri Sembilan,21,4,4,1,30,31,61,B
2018,7928,Female,Sabah,21,3,8,3,35,23,58,C
2013,7929,Male,Negeri Sembilan,19,5,3,3,30,24,54,C
2018,7930,Male,Perlis,19,9,9,4,41,35,76,B
2016,7931,Male,Penang,19,3,10,2,34,40,74,B
2012,7932,Female,Malacca,15,8,8,1,32,25,57,C
2012,7933,Male,Kelantan,21,4,8,3,36,38,74,B
2013,7934,Male,Kedah,14,9,6,5,34,34,68,B
2015,7935,Male,Kedah,19,9,10,5,43,32,75,B
2018,7936,Male,Perlis,19,8,6,4,37,40,77,B
2015,7937,Male,Penang,18,4,9,5,36,22,58,C
2012,7938,Female,Sarawak,20,5,5,2,32,33,65,B
2019,7939,Male,Kelantan,14,5,10,2,31,33,64,B
2014,7940,Female,Sabah,15,4,5,2,26,30,56,C
2015,7941,Male,Perlis,18,8,3,5,34,29,63,B
2017,7942,Female,Penang,20,4,3,5,32,32,64,B
2012,7943,Male,Kelantan,17,5,7,2,31,29,60,B
2014,7944,Female,Sabah,21,4,5,4,34,28,62,B
2013,7945,Male,Negeri Sembilan,13,10,6,5,34,36,70,B
2017,7946,Male,Selangor,16,5,9,3,33,27,60,B
2019,7947,Male,Selangor,15,7,7,2,31,23,54,C
2019,7948,Male,Sarawak,17,7,3,3,30,34,64,B
2013,7949,Male,Johor,18,3,9,4,34,25,59,C
2018,7950,Female,Terengganu,18,7,6,2,33,32,65,B
2013,7951,Female,Sabah,13,4,8,1,26,33,59,C
2017,7952,Female,Perlis,13,9,7,1,30,23,53,C
2012,7953,Male,Penang,21,3,5,4,33,24,57,C
2012,7954,Male,Selangor,21,9,10,5,45,26,71,B
2019,7955,Male,Malacca,15,3,10,5,33,38,71,B
2012,7956,Male,Terengganu,19,4,7,4,34,25,59,C
2013,7957,Female,Perlis,17,3,4,4,28,26,54,C
2017,7958,Male,Malacca,13,7,5,2,27,34,61,B
2012,7959,Male,Penang,16,10,3,5,34,32,66,B
2018,7960,Female,Negeri Sembilan,20,8,7,1,36,29,65,B
2018,7961,Male,Pahang,19,9,6,2,36,23,59,C
2019,7962,Female,Malacca,16,9,9,5,39,27,66,B
2012,7963,Female,Penang,14,4,4,4,26,32,58,C
2018,7964,Male,Kedah,16,3,7,4,30,37,67,B
2016,7965,Female,Pahang,20,9,8,5,42,27,69,B
2018,7966,Female,Terengganu,17,6,3,5,31,34,65,B
2018,7967,Female,Perak,20,10,10,1,41,30,71,B
2015,7968,Female,Sabah,17,9,10,1,37,31,68,B
2016,7969,Male,Negeri Sembilan,21,8,10,3,42,40,82,A
2019,7970,Female,Negeri Sembilan,14,9,5,4,32,32,64,B
2012,7971,Male,Johor,18,5,7,1,31,34,65,B
2019,7972,Male,Malacca,20,9,3,3,35,39,74,B
2012,7973,Male,Perak,13,4,5,3,25,24,49,F
2018,7974,Male,Pahang,18,6,10,2,36,38,74,B
2015,7975,Male,Kedah,18,4,3,1,26,34,60,B
2015,7976,Female,Johor,21,7,5,2,35,36,71,B
2015,7977,Female,Penang,16,8,6,4,34,31,65,B
2019,7978,Female,Perlis,13,4,4,4,25,37,62,B
2018,7979,Female,Malacca,16,9,7,1,33,34,67,B
2015,7980,Female,Sabah,15,6,8,2,31,22,53,C
2017,7981,Female,Kelantan,20,9,5,4,38,22,60,B
2014,7982,Female,Perlis,16,5,8,1,30,38,68,B
2016,7983,Female,Selangor,20,9,8,5,42,31,73,B
2016,7984,Female,Malacca,13,8,6,1,28,25,53,C
2012,7985,Male,Sabah,18,8,8,5,39,35,74,B
2017,7986,Female,Perlis,20,8,7,4,39,27,66,B
2015,7987,Male,Penang,19,7,10,2,38,38,76,B
2016,7988,Male,Sarawak,19,5,6,2,32,24,56,C
2014,7989,Female,Sarawak,20,10,10,3,43,27,70,B
2019,7990,Female,Penang,18,8,7,1,34,29,63,B
2012,7991,Female,Selangor,14,10,9,1,34,26,60,B
2013,7992,Male,Malacca,13,10,9,2,34,36,70,B
2014,7993,Female,Terengganu,15,7,7,2,31,22,53,C
2019,7994,Male,Terengganu,16,8,8,5,37,39,76,B
2016,7995,Female,Pahang,17,9,5,5,36,40,76,B
2019,7996,Female,Sabah,13,6,3,2,24,24,48,F
2016,7997,Female,Sabah,18,4,6,5,33,26,59,C
2014,7998,Male,Sabah,21,4,7,1,33,28,61,B
2012,7999,Female,Malacca,13,10,3,2,28,34,62,B
2018,8000,Female,Sabah,13,10,9,3,35,36,71,B
2013,8001,Female,Penang,16,4,6,5,31,31,62,B
2017,8002,Female,Perlis,18,5,9,5,37,30,67,B
2016,8003,Male,Terengganu,15,9,3,1,28,28,56,C
2013,8004,Female,Sabah,14,8,6,3,31,28,59,C
2017,8005,Female,Malacca,15,6,4,1,26,31,57,C
2013,8006,Male,Perak,15,4,3,4,26,23,49,F
2012,8007,Female,Selangor,17,9,3,4,33,40,73,B
2017,8008,Male,Kedah,16,4,7,3,30,26,56,C
2013,8009,Female,Johor,15,8,3,3,29,36,65,B
2019,8010,Female,Negeri Sembilan,18,7,9,3,37,35,72,B
2014,8011,Female,Negeri Sembilan,16,9,6,3,34,23,57,C
2016,8012,Male,Sarawak,18,4,8,2,32,24,56,C
2013,8013,Female,Terengganu,16,7,10,3,36,23,59,C
2017,8014,Male,Johor,13,3,10,4,30,31,61,B
2015,8015,Female,Sarawak,14,3,5,1,23,28,51,C
2012,8016,Female,Sabah,14,3,4,1,22,40,62,B
2014,8017,Male,Negeri Sembilan,18,9,10,5,42,25,67,B
2017,8018,Male,Sabah,14,4,8,3,29,33,62,B
2016,8019,Male,Sabah,13,10,9,1,33,27,60,B
2018,8020,Female,Sabah,18,5,7,1,31,22,53,C
2014,8021,Male,Negeri Sembilan,18,8,3,2,31,25,56,C
2015,8022,Male,Kelantan,15,3,9,2,29,33,62,B
2019,8023,Female,Pahang,17,7,6,4,34,29,63,B
2016,8024,Male,Pahang,16,5,7,1,29,29,58,C
2014,8025,Female,Perak,16,10,9,3,38,30,68,B
2013,8026,Male,Perak,21,6,6,3,36,39,75,B
2014,8027,Male,Selangor,21,5,9,4,39,25,64,B
2012,8028,Male,Terengganu,16,6,9,4,35,29,64,B
2013,8029,Female,Negeri Sembilan,19,3,7,5,34,39,73,B
2017,8030,Female,Perak,18,9,5,1,33,22,55,C
2017,8031,Male,Perlis,16,9,5,1,31,22,53,C
2019,8032,Male,Penang,21,6,3,3,33,38,71,B
2013,8033,Female,Perlis,21,7,6,1,35,33,68,B
2014,8034,Female,Kedah,19,10,8,2,39,29,68,B
2019,8035,Male,Johor,15,9,10,1,35,27,62,B
2018,8036,Female,Sarawak,14,10,9,2,35,26,61,B
2014,8037,Male,Selangor,20,10,10,1,41,29,70,B
2019,8038,Male,Perlis,18,3,10,3,34,25,59,C
2019,8039,Female,Kelantan,13,6,10,3,32,32,64,B
2013,8040,Female,Terengganu,14,8,5,3,30,26,56,C
2017,8041,Female,Sabah,20,3,9,2,34,22,56,C
2016,8042,Male,Malacca,17,4,6,3,30,37,67,B
2015,8043,Female,Kedah,18,5,8,2,33,29,62,B
2013,8044,Male,Malacca,20,6,7,5,38,40,78,B
2015,8045,Male,Penang,20,10,5,1,36,35,71,B
2016,8046,Male,Kedah,19,3,10,2,34,37,71,B
2014,8047,Female,Perlis,20,8,9,5,42,25,67,B
2016,8048,Female,Malacca,13,7,9,3,32,35,67,B
2017,8049,Female,Kelantan,13,3,5,2,23,22,45,F
2014,8050,Female,Perlis,20,10,10,4,44,37,81,A
2018,8051,Female,Kedah,18,7,7,3,35,25,60,B
2016,8052,Female,Sarawak,13,10,3,1,27,35,62,B
2016,8053,Female,Malacca,14,10,5,3,32,22,54,C
2014,8054,Female,Sabah,14,10,8,3,35,37,72,B
2016,8055,Male,Negeri Sembilan,16,4,8,4,32,40,72,B
2016,8056,Female,Perak,17,10,7,1,35,30,65,B
2017,8057,Male,Perlis,19,4,4,4,31,27,58,C
2016,8058,Male,Perak,13,3,5,4,25,24,49,F
2014,8059,Male,Terengganu,14,8,5,3,30,31,61,B
2018,8060,Male,Perak,15,3,9,5,32,39,71,B
2016,8061,Female,Selangor,16,8,9,4,37,31,68,B
2014,8062,Female,Terengganu,17,10,5,4,36,25,61,B
2013,8063,Male,Johor,13,3,4,2,22,40,62,B
2015,8064,Male,Johor,17,9,6,3,35,32,67,B
2019,8065,Female,Selangor,14,10,7,5,36,39,75,B
2012,8066,Male,Malacca,15,9,5,5,34,36,70,B
2015,8067,Male,Terengganu,14,4,3,2,23,26,49,F
2012,8068,Female,Malacca,15,5,6,1,27,28,55,C
2018,8069,Female,Pahang,14,6,5,3,28,38,66,B
2015,8070,Male,Johor,14,9,9,5,37,35,72,B
2012,8071,Male,Sabah,14,4,6,1,25,40,65,B
2018,8072,Female,Selangor,15,10,7,1,33,28,61,B
2014,8073,Female,Perlis,17,7,4,4,32,31,63,B
2015,8074,Female,Kedah,13,8,10,1,32,37,69,B
2013,8075,Female,Terengganu,17,9,6,5,37,35,72,B
2016,8076,Female,Perak,20,8,6,5,39,29,68,B
2015,8077,Female,Perlis,21,6,9,4,40,22,62,B
2013,8078,Female,Perak,17,3,3,4,27,40,67,B
2013,8079,Female,Perak,20,6,3,3,32,29,61,B
2016,8080,Female,Kedah,21,10,5,4,40,29,69,B
2019,8081,Male,Penang,18,9,6,4,37,39,76,B
2016,8082,Female,Negeri Sembilan,20,4,8,3,35,29,64,B
2018,8083,Female,Perlis,14,5,3,1,23,29,52,C
2016,8084,Female,Pahang,15,8,9,2,34,34,68,B
2017,8085,Female,Kedah,17,4,3,1,25,25,50,C
2017,8086,Male,Perak,13,4,10,2,29,37,66,B
2018,8087,Male,Kelantan,19,8,4,2,33,32,65,B
2014,8088,Female,Malacca,14,5,8,4,31,29,60,B
2018,8089,Male,Malacca,14,7,10,5,36,27,63,B
2018,8090,Male,Malacca,19,6,7,4,36,36,72,B
2013,8091,Female,Selangor,13,5,5,4,27,40,67,B
2016,8092,Female,Johor,14,5,9,3,31,31,62,B
2015,8093,Male,Terengganu,14,8,5,1,28,35,63,B
2012,8094,Female,Malacca,18,10,3,5,36,28,64,B
2013,8095,Male,Malacca,16,4,3,3,26,40,66,B
2013,8096,Female,Perlis,13,5,4,1,23,30,53,C
2015,8097,Male,Malacca,21,5,3,4,33,23,56,C
2018,8098,Male,Kelantan,14,7,10,2,33,34,67,B
2014,8099,Female,Kelantan,19,8,5,1,33,30,63,B
2013,8100,Male,Sabah,21,4,10,1,36,23,59,C
2016,8101,Male,Johor,20,8,6,3,37,33,70,B
2016,8102,Male,Kedah,20,5,8,5,38,30,68,B
2013,8103,Female,Johor,14,6,3,3,26,40,66,B
2014,8104,Female,Penang,20,6,10,4,40,32,72,B
2019,8105,Male,Johor,21,10,9,3,43,39,82,A
2013,8106,Female,Selangor,16,5,7,2,30,28,58,C
2015,8107,Male,Johor,16,9,8,4,37,40,77,B
2018,8108,Female,Sabah,19,8,5,2,34,39,73,B
2018,8109,Female,Selangor,16,10,8,2,36,24,60,B
2012,8110,Female,Sabah,19,7,5,1,32,29,61,B
2019,8111,Female,Perlis,15,5,8,2,30,38,68,B
2016,8112,Male,Selangor,14,7,4,4,29,37,66,B
2016,8113,Female,Selangor,19,3,7,3,32,31,63,B
2018,8114,Male,Perlis,17,7,9,5,38,29,67,B
2017,8115,Male,Terengganu,15,5,4,3,27,27,54,C
2019,8116,Male,Penang,20,5,3,2,30,39,69,B
2018,8117,Female,Kelantan,16,9,3,2,30,29,59,C
2017,8118,Male,Terengganu,18,9,5,4,36,31,67,B
2019,8119,Female,Kedah,15,10,4,4,33,25,58,C
2018,8120,Male,Kedah,14,5,8,1,28,27,55,C
2018,8121,Female,Sabah,19,5,6,4,34,26,60,B
2016,8122,Male,Terengganu,21,8,3,4,36,22,58,C
2017,8123,Female,Malacca,20,9,3,2,34,23,57,C
2015,8124,Female,Sabah,17,6,8,1,32,36,68,B
2017,8125,Female,Perak,18,6,3,4,31,35,66,B
2018,8126,Female,Malacca,19,5,8,2,34,22,56,C
2019,8127,Male,Sarawak,15,10,3,2,30,25,55,C
2015,8128,Female,Malacca,19,7,10,2,38,30,68,B
2014,8129,Male,Perak,18,9,5,1,33,40,73,B
2019,8130,Male,Perak,17,9,3,4,33,23,56,C
2013,8131,Male,Sabah,16,4,6,3,29,39,68,B
2012,8132,Male,Selangor,13,6,7,1,27,37,64,B
2013,8133,Male,Negeri Sembilan,16,6,8,1,31,29,60,B
2014,8134,Male,Negeri Sembilan,19,9,3,4,35,26,61,B
2014,8135,Male,Kelantan,20,6,7,4,37,32,69,B
2013,8136,Male,Sabah,18,5,5,1,29,28,57,C
2018,8137,Male,Negeri Sembilan,13,3,5,2,23,34,57,C
2013,8138,Female,Sarawak,21,3,6,5,35,34,69,B
2013,8139,Female,Sarawak,17,5,8,5,35,30,65,B
2014,8140,Male,Sabah,13,5,5,3,26,26,52,C
2012,8141,Male,Johor,14,10,8,1,33,32,65,B
2016,8142,Female,Malacca,21,6,8,5,40,32,72,B
2014,8143,Female,Kelantan,15,10,6,5,36,37,73,B
2015,8144,Male,Terengganu,17,6,9,1,33,37,70,B
2014,8145,Male,Sabah,17,8,5,1,31,36,67,B
2014,8146,Male,Malacca,20,5,9,2,36,37,73,B
2015,8147,Male,Terengganu,21,5,3,5,34,39,73,B
2016,8148,Female,Selangor,16,4,4,1,25,34,59,C
2016,8149,Male,Negeri Sembilan,19,5,3,5,32,39,71,B
2014,8150,Female,Perlis,20,5,7,1,33,33,66,B
2019,8151,Male,Kedah,14,9,10,4,37,33,70,B
2013,8152,Male,Negeri Sembilan,18,9,3,3,33,40,73,B
2019,8153,Male,Johor,18,4,9,4,35,38,73,B
2013,8154,Male,Selangor,21,10,10,4,45,36,81,A
2014,8155,Male,Perlis,16,8,8,1,33,23,56,C
2012,8156,Female,Pahang,13,4,7,4,28,36,64,B
2013,8157,Male,Terengganu,17,10,3,3,33,29,62,B
2018,8158,Female,Negeri Sembilan,20,4,6,1,31,29,60,B
2019,8159,Female,Selangor,20,3,5,2,30,40,70,B
2014,8160,Female,Penang,20,4,5,2,31,34,65,B
2018,8161,Female,Malacca,17,10,4,2,33,22,55,C
2018,8162,Male,Sarawak,15,3,6,5,29,26,55,C
2016,8163,Male,Terengganu,20,3,3,2,28,33,61,B
2015,8164,Female,Sarawak,19,6,10,2,37,30,67,B
2015,8165,Female,Terengganu,20,5,4,5,34,40,74,B
2014,8166,Male,Kedah,21,10,3,5,39,32,71,B
2012,8167,Male,Penang,21,8,4,1,34,37,71,B
2012,8168,Male,Sabah,15,3,8,4,30,28,58,C
2013,8169,Male,Kelantan,15,7,4,4,30,30,60,B
2015,8170,Male,Selangor,21,7,6,2,36,30,66,B
2017,8171,Female,Malacca,19,5,4,4,32,26,58,C
2018,8172,Female,Terengganu,19,3,10,2,34,40,74,B
2015,8173,Male,Penang,16,9,6,2,33,29,62,B
2018,8174,Female,Perlis,20,3,6,1,30,30,60,B
2012,8175,Female,Sabah,18,5,5,3,31,27,58,C
2017,8176,Male,Penang,20,9,5,1,35,39,74,B
2018,8177,Female,Negeri Sembilan,13,7,9,1,30,23,53,C
2018,8178,Female,Perlis,16,9,6,5,36,22,58,C
2012,8179,Female,Johor,19,4,5,4,32,35,67,B
2013,8180,Male,Johor,13,8,7,1,29,26,55,C
2012,8181,Male,Selangor,14,10,6,4,34,31,65,B
2019,8182,Male,Perlis,20,10,10,4,44,37,81,A
2013,8183,Male,Perlis,17,9,7,4,37,36,73,B
2018,8184,Female,Terengganu,19,5,9,4,37,29,66,B
2019,8185,Female,Kedah,15,7,8,2,32,38,70,B
2018,8186,Male,Perlis,20,9,9,3,41,26,67,B
2014,8187,Male,Selangor,14,7,7,1,29,26,55,C
2015,8188,Female,Selangor,19,4,7,1,31,34,65,B
2016,8189,Female,Perak,14,3,8,3,28,27,55,C
2014,8190,Male,Negeri Sembilan,17,4,5,2,28,26,54,C
2014,8191,Female,Johor,13,7,8,5,33,39,72,B
2018,8192,Male,Perak,20,3,10,2,35,38,73,B
2016,8193,Female,Penang,19,10,5,5,39,38,77,B
2018,8194,Male,Negeri Sembilan,18,10,8,2,38,38,76,B
2017,8195,Female,Sarawak,14,4,8,5,31,36,67,B
2019,8196,Female,Kelantan,15,10,10,2,37,26,63,B
2014,8197,Male,Selangor,16,10,6,4,36,25,61,B
2017,8198,Female,Kelantan,18,5,10,4,37,27,64,B
2015,8199,Male,Penang,18,9,9,4,40,38,78,B
2019,8200,Female,Kelantan,21,4,5,2,32,28,60,B
2014,8201,Female,Sarawak,20,7,5,2,34,37,71,B
2015,8202,Female,Terengganu,19,10,9,1,39,32,71,B
2015,8203,Male,Perak,21,9,10,1,41,25,66,B
2013,8204,Female,Pahang,16,3,8,5,32,29,61,B
2012,8205,Female,Penang,15,6,3,2,26,34,60,B
2017,8206,Male,Johor,21,7,7,5,40,24,64,B
2017,8207,Male,Selangor,19,9,7,5,40,24,64,B
2014,8208,Female,Sabah,17,7,8,5,37,23,60,B
2018,8209,Male,Malacca,17,7,9,1,34,25,59,C
2019,8210,Male,Perlis,15,3,9,5,32,34,66,B
2014,8211,Female,Negeri Sembilan,16,5,8,2,31,32,63,B
2015,8212,Female,Pahang,14,3,10,3,30,25,55,C
2013,8213,Male,Pahang,20,3,3,3,29,28,57,C
2012,8214,Male,Sarawak,18,3,5,5,31,28,59,C
2019,8215,Female,Kedah,17,3,3,2,25,25,50,C
2018,8216,Female,Malacca,15,3,5,3,26,27,53,C
2015,8217,Male,Penang,14,9,10,5,38,35,73,B
2013,8218,Female,Terengganu,15,6,7,3,31,34,65,B
2013,8219,Male,Kedah,20,5,10,1,36,31,67,B
2013,8220,Male,Sabah,21,7,9,3,40,26,66,B
2015,8221,Male,Kedah,17,10,3,5,35,39,74,B
2012,8222,Male,Sarawak,19,9,6,5,39,33,72,B
2015,8223,Female,Pahang,15,9,6,4,34,23,57,C
2019,8224,Male,Kelantan,16,3,9,3,31,27,58,C
2016,8225,Male,Penang,21,4,10,3,38,27,65,B
2013,8226,Male,Sarawak,18,10,5,5,38,25,63,B
2017,8227,Male,Sarawak,20,10,3,3,36,28,64,B
2015,8228,Male,Sabah,20,8,3,4,35,36,71,B
2019,8229,Female,Perak,17,3,10,1,31,30,61,B
2017,8230,Female,Kedah,13,8,7,4,32,29,61,B
2018,8231,Female,Kelantan,21,5,6,5,37,32,69,B
2018,8232,Female,Sarawak,15,3,9,2,29,23,52,C
2017,8233,Male,Sarawak,15,4,9,4,32,35,67,B
2018,8234,Female,Sabah,21,9,3,2,35,30,65,B
2013,8235,Male,Terengganu,16,7,6,2,31,23,54,C
2019,8236,Male,Perak,13,4,7,3,27,39,66,B
2016,8237,Female,Sabah,13,7,10,4,34,32,66,B
2016,8238,Male,Perak,21,10,4,5,40,31,71,B
2013,8239,Male,Selangor,18,7,6,5,36,33,69,B
2012,8240,Female,Selangor,20,7,5,3,35,26,61,B
2013,8241,Male,Terengganu,17,9,5,5,36,28,64,B
2013,8242,Female,Negeri Sembilan,15,5,3,3,26,37,63,B
